"Geo_GEOID","Geo_NAME","SE_T002_001","SE_T002_002","SE_T002_003","SE_T012_001","SE_T012_002","SE_T012_003","SE_T057_001","SE_T098_001","SE_T104_001","B25077001","B25077001s","lng","lat"
"05000US29179","Reynolds County, Missouri","6530","8.076909","808.4775929","46.8","45.2","47.9","36736","1975","517","82200","5949.69697", -90.96909921486244, 37.362344316366276
"05000US29181","Ripley County, Missouri","13936","22.13683","629.5390898","42.2","41.2","43.3","34145","1978","518","82300","3356.363636", -90.8638655808061, 36.6527899488677
"05000US29183","St. Charles County, Missouri","379856","677.8003","560.4246506","37.7","36.6","39","75603","1991","954","192900","920", -90.67487068800833, 38.78193279706554
"05000US29185","St. Clair County, Missouri","9444","13.99151","674.9808323","49.8","49","51","33750","1977","487","78100","2733.939394", -93.77598158889614, 38.037184657209274
"05000US29186","Ste. Genevieve County, Missouri","17937","35.93487","499.1530895","42.2","41","42.6","49356","1977","610","136500","5356.969697", -90.19452582121909, 37.89441219065088
"05000US29187","St. Francois County, Missouri","66230","146.5562","451.9084166","38.8","37.5","40.7","41461","1979","628","106100","3557.575758", -90.47228355267578, 37.81029224878417
"05000US29189","St. Louis County, Missouri","1000560","1970.493","507.7715325","40.3","38","42.1","61103","1967","903","176000","978.7878788", -90.44337213378267, 38.64053718022244
"05000US29195","Saline County, Missouri","23214","30.72697","755.4927112","37.4","36.3","40","40645","1966","631","92800","3452.121212", -93.20184487193426, 39.136847165205964
"05000US29197","Schuyler County, Missouri","4396","14.305","307.3050593","41.3","38.9","41.9","37583","1966","481","80800","4645.454545", -92.52098168410988, 40.47026844519711
"05000US29199","Scotland County, Missouri","4893","11.20528","436.6693282","39","36.5","39.6","41336","1961","457","77200","7967.272727", -92.14707278013547, 40.45258978004928
"05000US29201","Scott County, Missouri","38994","92.84536","419.9886764","39.6","38.3","40.8","40276","1975","613","99500","3480", -89.56852207790783, 37.0530421299106
"05000US29203","Shannon County, Missouri","8256","8.224576","1003.820781","44.8","43.8","45.7","32284","1976","577","90400","6273.939394", -91.40046341148022, 37.157360875668346
"05000US29205","Shelby County, Missouri","6148","12.2748","500.8634048","42.1","40.7","43.6","41351","1967","497","73100","2178.787879", -92.07659830342354, 39.797765111911986
"05000US29207","Stoddard County, Missouri","29788","36.18482","823.2181215","42.2","40.6","43.8","38096","1975","563","89700","2853.333333", -89.94430327650953, 36.85559475851395
"05000US29209","Stone County, Missouri","31197","67.22968","464.0361515","52.1","51.6","52.7","41944","1990","705","155500","5421.818182", -93.45599202219739, 36.746923606909014
"05000US29211","Sullivan County, Missouri","6416","9.901516","647.9815536","41.4","39.5","43.9","42639","1969","564","78500","4226.666667", -93.11149289857647, 40.21059955542947
"05000US29213","Taney County, Missouri","53853","85.15115","632.4401071","41.7","40.1","43.1","38040","1993","723","120100","3153.333333", -93.04113496036805, 36.65476028907521
"05000US29215","Texas County, Missouri","25690","21.82175","1177.265933","41.5","40.4","43.2","35730","1979","544","103000","4358.181818", -91.9650498340403, 37.31731398779072
"05000US29217","Vernon County, Missouri","20836","25.21317","826.3933763","40.7","38.9","42.6","40655","1976","626","93200","3184.242424", -94.34244135609502, 37.850578476405644
"05000US29219","Warren County, Missouri","33290","77.67137","428.6006453","40.4","40.2","40.9","51509","1991","735","158900","3632.121212", -91.16067058642258, 38.76460566036097
"05000US29221","Washington County, Missouri","25002","32.90296","759.8707762","40.7","39.7","41.7","36701","1984","505","80400","3264.242424", -90.87741804464896, 37.961684989363846
"05000US29223","Wayne County, Missouri","13341","17.57299","759.1764101","46.8","46.2","47.4","33954","1979","573","69600","3760.606061", -90.46140508913847, 37.11265240055947
"05000US29225","Webster County, Missouri","37075","62.56722","592.5626837","37.6","37","38.3","44814","1987","607","119500","2764.242424", -92.87587525715364, 37.28089767389598
"05000US29227","Worth County, Missouri","2061","7.730316","266.6126577","47.9","47.5","48.2","44974","1959","485","58900","4751.515152", -94.4220935894213, 40.47909085150845
"05000US29229","Wright County, Missouri","18378","26.95624","681.7715356","41.9","40.6","43.8","30581","1978","534","89800","6506.666667", -92.4687135234319, 37.27016245561158
"05000US29510","St. Louis city, Missouri","316030","5101.108","61.95320133","34.8","34.2","35.6","36809","1939","759","120900","1424.848485", -90.24511419760037, 38.63582859233907
"05000US30001","Beaverhead County, Montana","9317","1.680954","5542.687413","42.7","42.8","42.5","38194","1976","591","168000","4701.818182", -112.89908859116092, 45.13283491656326
"05000US30003","Big Horn County, Montana","13214","2.644336","4997.096104","30","29.3","31.8","44136","1975","660","96500","3270.909091", -107.48970971515766, 45.423459057804244
"05000US30005","Blaine County, Montana","6609","1.563475","4227.122424","34","33.5","35.5","36875","1970","483","86000","3043.636364", -108.9585771100551, 48.43271316477516
"05000US30007","Broadwater County, Montana","5692","4.773834","1192.332937","46.7","47.2","46.4","50946","1987","626","192400","12820.60606", -111.49550063032234, 46.332420074591056
"05000US30009","Carbon County, Montana","10340","5.048862","2047.98636","49.6","49.8","49.3","52869","1977","770","217700","6958.181818", -109.02813376871389, 45.22737299191989
"05000US30011","Carter County, Montana","1295","0.3876691","3340.477439","51","51.7","50.6","46985","1969","703","86400","10189.09091", -104.53615614853891, 45.51676690064932
"05000US30013","Cascade County, Montana","82049","30.40892","2698.188847","38","36.4","39.6","45469","1967","671","165800","1555.151515", -111.34704092923656, 47.30795686466757
"05000US30015","Chouteau County, Montana","5837","1.469345","3972.51768","41.1","40.8","41.2","38735","1961","404","121900","5756.969697", -110.43523287568345, 47.88061939641846
"05000US30017","Custer County, Montana","11980","3.166512","3783.34328","40.7","39","42.1","50146","1963","639","145100","6126.060606", -105.57171864101524, 46.25267481762476
"05000US30019","Daniels County, Montana","1787","1.253144","1426.01339","46","45.4","50.3","51108","1959","752","119300","6610.909091", -105.54853712881807, 48.7837897658065
"05000US30021","Dawson County, Montana","9431","3.975703","2372.159377","41.4","39.3","43.3","57591","1965","602","158900","6781.212121", -104.8994927083622, 47.26638218329499
"05000US30023","Deer Lodge County, Montana","9176","12.45585","736.6818626","47.3","45.8","49.1","39212","1953","505","122700","9077.575758", -113.0679160948333, 46.06073336298909
"05000US30025","Fallon County, Montana","2913","1.797538","1620.549976","38.3","37.8","39.4","50114","1969","649","151700","11333.93939", -104.4173916339894, 46.334000343100485
"05000US30027","Fergus County, Montana","11429","2.633817","4339.329226","46.9","45.5","49.2","42357","1958","688","119700","6084.242424", -109.2244822257969, 47.26360686863829
"05000US30029","Flathead County, Montana","94696","18.61444","5087.23422","42.1","41.3","42.8","48407","1985","808","236800","3473.939394", -114.04966868233339, 48.295146375438144
"05000US30031","Gallatin County, Montana","97958","37.60778","2604.726867","33.2","32.4","33.9","57021","1992","895","285200","3701.818182", -111.17045317380791, 45.540679998064014
"05000US30033","Garfield County, Montana","1061","0.2268762","4676.558501","45.5","46.4","44.9","42614","1969","524","117900","12769.09091", -106.99288601943594, 47.277623047965704
"05000US30035","Glacier County, Montana","13695","4.572777","2994.897583","31.1","30.3","31.8","29181","1977","502","100600","7503.030303", -112.9947342563639, 48.705136554011624
"05000US30037","Golden Valley County, Montana","730","0.6215821","1174.422541","54.6","56.3","52.3","44000","1960","819","94200","15029.69697", -109.17516674134768, 46.381208996097484
"05000US30039","Granite County, Montana","3212","1.859698","1727.16172","53.5","54.2","53.2","48688","1977","523","216000","9432.727273", -113.44036510978992, 46.404483105492275
"05000US30041","Hill County, Montana","16529","5.700907","2899.363277","34.5","32.7","36.2","42979","1965","579","131300","4058.181818", -110.11118153343655, 48.62822935145995
"05000US30043","Jefferson County, Montana","11601","7.001803","1656.858951","47.9","47.7","48","62939","1987","731","247900","6595.757576", -112.09380722105513, 46.14845944609659
"05000US30045","Judith Basin County, Montana","1981","1.059536","1869.68697","52","51.1","52.4","45347","1962","507","136500","13031.51515", -110.26602797911671, 47.04543353998742
"05000US30047","Lake County, Montana","29311","19.66571","1490.462331","41.5","39.7","43","39898","1981","647","226300","5328.484848", -114.08936027944733, 47.64590958047123
"05000US30049","Lewis and Clark County, Montana","65989","19.08","3458.542418","41.2","40","42.7","59170","1978","802","212600","2229.69697", -112.39045392145256, 47.122447866180366
"05000US30051","Liberty County, Montana","2292","1.602807","1429.99149","46.7","42.9","48.8","46597","1972","504","104100","9667.878788", -111.0245601312946, 48.561772030312056
"05000US30053","Lincoln County, Montana","19268","5.333398","3612.706135","51.4","51.4","51.4","35461","1979","656","173900","10002.42424", -115.4051790625011, 48.54244227013298
"05000US30055","McCone County, Montana","1678","0.6350771","2642.198917","50.2","49.1","50.7","42330","1959","568","138500","20392.72727", -105.79541776901107, 47.64520934640825
"05000US30057","Madison County, Montana","7810","2.176598","3588.168767","52.7","52.7","52.7","47617","1991","688","240300","11517.57576", -111.92026572520705, 45.30068916066673
"05000US30059","Meagher County, Montana","1960","0.819443","2391.868701","48.6","50.2","46.1","39032","1973","625","122200","7786.666667", -110.88571210287053, 46.598230459486444
"05000US30061","Mineral County, Montana","4223","3.462551","1219.620885","52.4","52.6","51.9","37143","1979","531","166800","9161.818182", -114.99846327223617, 47.14729732001233
"05000US30063","Missoula County, Montana","113101","43.61692","2593.05341","35.3","34.5","36.1","46371","1978","778","243700","2388.484848", -113.92371868034508, 47.03652154373726
"05000US30065","Musselshell County, Montana","4778","2.556508","1868.955538","48.5","48.4","48.6","41557","1972","548","148800","22246.66667", -108.39818793843352, 46.496619915148905
"05000US30067","Park County, Montana","15843","5.652557","2802.802398","46.4","46.2","46.7","43385","1975","704","222500","5887.878788", -110.5264440327833, 45.48845029521393
"05000US30069","Petroleum County, Montana","445","0.2687807","1655.62461","50.4","51.5","49","38250","1965","484","83000","27263.63636", -108.25019898075048, 47.11754280775775
"05000US30071","Phillips County, Montana","4150","0.8073213","5140.456768","47.3","44.1","49.4","38692","1967","497","118500","8902.424242", -107.91325626306278, 48.259189187815366
"05000US30073","Pondera County, Montana","6166","3.795473","1624.566922","41.9","41","42.7","42193","1960","561","116600","4903.030303", -112.22633930060059, 48.22776370794901
"05000US30075","Powder River County, Montana","1648","0.499667","3298.196322","52","50.9","52.2","47955","1974","562","108700","5314.545455", -105.6301885526547, 45.39504404749933
"05000US30077","Powell County, Montana","6928","2.978437","2326.052476","45","42.9","49.4","43064","1967","554","136600","8316.363636", -112.93610793302261, 46.85635000293199
"05000US30079","Prairie County, Montana","1414","0.8142334","1736.602727","51.2","47.8","52.5","44643","1954","670","80600","7365.454545", -105.37798179383418, 46.860524984956456
"05000US30081","Ravalli County, Montana","41130","17.20213","2390.982877","48.1","47.3","49.2","40546","1986","727","238100","6622.424242", -114.12068148834717, 46.08169468249967
"05000US30083","Richland County, Montana","11392","5.465619","2084.301957","38","37.7","38.4","65638","1973","808","203700","11132.12121", -104.56142215950933, 47.78791489977351
"05000US30085","Roosevelt County, Montana","11230","4.769744","2354.424129","30.2","28.5","30.5","34481","1968","377","117000","5251.515152", -105.01643695361406, 48.29452250095357
"05000US30087","Rosebud County, Montana","9348","1.866391","5008.595796","36.3","36.5","36.3","55609","1976","537","113200","6927.272727", -106.73071104422522, 46.229690428850404
"05000US30089","Sanders County, Montana","11375","4.120769","2760.407415","51.9","52.2","51.7","34336","1983","643","183100","11160", -115.13323421698446, 47.67479616642446
"05000US30091","Sheridan County, Montana","3645","2.17508","1675.80037","47.2","46.5","47.5","52308","1961","663","144300","13389.69697", -104.50467216381377, 48.721235721140815
"05000US30093","Silver Bow County, Montana","34560","48.13492","717.9818161","40.7","38.8","42.7","39580","1955","587","133700","4939.393939", -112.65673091122841, 45.90240162718511
"05000US30095","Stillwater County, Montana","9342","5.199696","1796.643407","46.6","46.7","46.6","59603","1981","652","213100","9980", -109.39511796048303, 45.66908400748407
"05000US30097","Sweet Grass County, Montana","3634","1.958539","1855.465165","48.1","45.5","49.9","50813","1979","665","217300","19492.12121", -109.9410448389539, 45.81383456007968
